"District","County Number","County Name"," License Type Code"," License Number","Business (DBA-Does Business As) Name","Location Address","Location City"," Location Zip Code","Inspection Number","Visit Number","Inspection Class","Inspection Type","Inspection Disposition","Inspection Date","Number of Critical Violations","Number of Noncritical Violations"," Number of Total Violations","Number of High Priority Violations","Number of Intermediate Violations","Number of Basic Violations","PDA Status","Violation 01","Violation 02","Violation 03","Violation 04","Violation 05","Violation 06","Violation 07","Violation 08","Violation 09","Violation 10","Violation 11","Violation 12","Violation 13","Violation 14","Violation 15","Violation 16","Violation 17","Violation 18","Violation 19","Violation 20","Violation 21","Violation 22","Violation 23","Violation 24","Violation 25","Violation 26","Violation 27","Violation 28","Violation 29","Violation 30","Violation 31","Violation 32","Violation 33","Violation 34","Violation 35","Violation 36","Violation 37","Violation 38","Violation 39","Violation 40","Violation 41","Violation 42","Violation 43","Violation 44","Violation 45","Violation 46","Violation 47","Violation 48","Violation 49","Violation 50","Violation 51","Violation 52","Violation 53","Violation 54","Violation 55","Violation 56","Violation 57","Violation 58","License ID","Inspection Visit ID"
"D3","62","Pinellas","2010","6217948","GREAT WALL","1024 62ND AVE N","ST. PETERSBURG","33702","3735994","1","Food","Routine - Food","Inspection Completed - No Further Action","07/21/2026","","","10","2","3","5","Y","0","2","0","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7407577","13774487"
"D3","62","Pinellas","2010","6217955","COPA","1047 CENTRAL AVE","ST. PETERSBURG","33705","3703926","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","2","0","1","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7425371","13742401"
"D3","62","Pinellas","2010","6217963","VICTORY TAVERN ","36221  E LAKE RD S","PALM HARBOR","34685","3713211","1","Food","Routine - Food","Inspection Completed - No Further Action","07/21/2026","","","4","1","0","3","Y","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9487402","13751704"
"D3","62","Pinellas","2010","6217965","ANECDOTE BREWING CO","321 GULF BLVD UNITS B & C","INDIAN ROCKS BEACH","33785","3608771","2","Food","Routine - Food","Call Back - Complied","07/27/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7428368","13701749"
"D3","62","Pinellas","2010","6217966","STARBUCKS COFFEE COMPANY","309 CORONADO DR","CLEARWATER","33767","3724994","1","Food","Routine - Food","Warning Issued","07/31/2026","","","4","1","3","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8203338","13763487"
"D3","62","Pinellas","2010","6217970","KAIA BOWLS","2539  COUNTRYSIDE BLVD STE 5","CLEARWATER","33761","3723649","1","Food","Routine - Food","Warning Issued","07/14/2026","","","2","0","1","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8001815","13762142"
"D3","62","Pinellas","2010","6217972","LANES LEMONADE","349 MAIN ST STE A","DUNEDIN","34698","3732867","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","9","1","3","5","Y","0","1","1","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9516696","13771360"
"D3","62","Pinellas","2010","6217985","JOLLIBEE","4057 PARK BLVD","PINELLAS PARK","33781","3729769","1","Food","Routine - Food","Inspection Completed - No Further Action","07/20/2026","","","2","0","0","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7219253","13768262"
"D3","62","Pinellas","2010","6217990","THE NORTH END TAPHOUSE","2908 1/2 BEACH BLVD S","GULFPORT","33707","3756104","1","Food","Complaint Full","Inspection Completed - No Further Action","07/21/2026","","","5","0","0","5","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7552872","13843849"
"D3","62","Pinellas","2010","6217995","MY HAPPY PLACE","16811 GULF BLVD","NORTH REDINGTON BEAC","33708","3748852","1","Food","Routine - Food","Inspection Completed - No Further Action","07/31/2026","","","4","0","1","3","Y","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7368243","13787354"
"D3","62","Pinellas","2010","6218003","DICK'S LAST RESORT","111 BOARDWALK PL W STE 203","MADEIRA BEACH","33708","3738561","1","Food","Routine - Food","Inspection Completed - No Further Action","07/07/2026","","","8","2","2","4","Y","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9241632","13777058"
"D3","62","Pinellas","2010","6218011","KEKE'S BREAKFAST CAFE","6862 GULFPORT BLVD S","SOUTH PASADENA","33707","3710235","1","Food","Routine - Food","Inspection Completed - No Further Action","07/08/2026","","","4","2","1","1","Y","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7524719","13748728"
"D3","62","Pinellas","2010","6218018","DUNKIN'","6325 9 ST","ST. PETERSBURG","33702","3724706","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","2","0","0","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8624450","13763199"
"D3","62","Pinellas","2010","6218020","DJ'S CLAM SHACK","19705 GULF BLVD  STE A","INDIAN SHORES","33785","3749170","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","3","0","0","3","Y","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7595730","13787672"
"D3","62","Pinellas","2010","6218056","CALEDONIA BREWING","587 MAIN ST","DUNEDIN","34698","3621487","2","Food","Routine - Food","Call Back - Complied","07/07/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7706610","13690015"
"D3","62","Pinellas","2010","6218057","GULFPORT BREWERY","3007 BEACH BLVD S","GULFPORT","33707","3705560","1","Food","Routine - Food","Warning Issued","07/08/2026","","","11","6","3","2","Y","2","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","7365228","13744042"
"D3","62","Pinellas","2010","6218057","GULFPORT BREWERY","3007 BEACH BLVD S","GULFPORT","33707","3705560","2","Food","Routine - Food","Call Back - Admin. complaint recommended","07/20/2026","","","4","1","2","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","7365228","13841715"
"D3","62","Pinellas","2010","6218057","GULFPORT BREWERY","3007 BEACH BLVD S","GULFPORT","33707","3705560","3","Food","Routine - Food","Call Back - Complied","07/21/2026","","","3","0","2","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","7365228","13852621"
"D3","62","Pinellas","2010","6218061","DOC FORD'S RUM BAR & GRILLE","610 2 AVE NE","ST. PETERSBURG","33701","3761505","1","Food","Complaint Full","Inspection Completed - No Further Action","07/29/2026","","","18","4","8","6","Y","2","3","1","0","0","0","0","2","0","3","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7664053","13860584"
"D3","62","Pinellas","2010","6218066","DRIFTWOOD CAFE","840 2 AVENUE NE","ST. PETERSBURG","33701","3729410","1","Food","Routine - Food","Inspection Completed - No Further Action","07/16/2026","","","9","0","2","7","Y","0","1","1","0","0","0","0","0","0","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7303077","13767903"
"D3","62","Pinellas","2010","6218071","REBOOT","248  SCOTLAND ST","DUNEDIN","34698","3605202","2","Food","Routine - Food","Call Back - Complied","07/23/2026","","","4","0","2","2","Y","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7723103","13698167"
"D3","62","Pinellas","2010","6218080","BOTTLES PUB","5619 PARK BLVD","PINELLAS PARK","33781","3742733","1","Food","Routine - Food","Inspection Completed - No Further Action","07/21/2026","","","0","0","0","0","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7723846","13781235"
"D3","62","Pinellas","2010","6218084","BAYBORO BREWING","2390 5 AVE SOUTH","ST. PETERSBURG","33712-1631","3659607","3","Food","Routine - Food","Call Back - Complied","07/01/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7731977","13704662"
"D3","62","Pinellas","2010","6218090","BODEGA ON CENTRAL","1180 CENTRAL AVE","ST. PETERSBURG","33705","3730031","1","Food","Routine - Food","Warning Issued","07/28/2026","","","20","2","4","14","Y","0","0","2","0","0","0","0","1","0","1","1","0","0","1","0","2","0","0","0","0","2","2","0","1","0","0","0","0","1","0","1","0","1","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7658195","13768524"
"D3","62","Pinellas","2010","6218090","BODEGA ON CENTRAL","1180 CENTRAL AVE","ST. PETERSBURG","33705","3730031","2","Food","Routine - Food","Call Back - Complied","07/29/2026","","","7","0","2","5","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7658195","13862505"
"D3","62","Pinellas","2010","6218111","TEAK RESTAURANT","840 2 AVE NE FLR 4","ST. PETERSBURG","33701","3755884","1","Food","Complaint Full","Warning Issued","07/20/2026","","","15","4","4","7","Y","1","0","3","0","0","0","0","1","0","0","0","1","0","1","0","2","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7402159","13841439"
"D3","62","Pinellas","2010","6218111","TEAK RESTAURANT","840 2 AVE NE FLR 4","ST. PETERSBURG","33701","3755884","2","Food","Complaint Full","Call Back - Complied","07/21/2026","","","5","1","2","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7402159","13852875"
"D3","62","Pinellas","2010","6218121","MR & MRS CRAB","6798 CROSSWINDS DR N","ST. PETERSBURG","33710","3736266","1","Food","Routine - Food","Administrative complaint recommended","07/24/2026","","","17","4","6","7","Y","1","0","1","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","7599612","13774759"
"D3","62","Pinellas","2010","6218150","PI BAR","1415 PINEHURST RD STE","DUNEDIN","34698","3691963","2","Food","Routine - Food","Call Back - Admin. complaint recommended","07/08/2026","","","9","2","2","5","Y","1","0","2","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7749443","13683840"
"D3","62","Pinellas","2010","6218163","FUNKY FLAMINGO","1418 58TH STREET SOUTH","GULFPORT","33707","3730204","1","Food","Routine - Food","Inspection Completed - No Further Action","07/22/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7748124","13768697"
"D3","62","Pinellas","2010","6218177","JOE WHISKEYS SPORTS BAR","27417 WESLEY CHAPEL BLVD","WESLEY CHAPEL ","33544","3710613","1","Food","Routine - Food","Inspection Completed - No Further Action","07/30/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7764076","13749106"
"D3","62","Pinellas","2010","6218178","TACOS TEQUILA  AND RUM","490 MANDALAY AVE STE 10","CLEARWATER","33767","3674131","2","Food","Routine - Food","Call Back - Complied","07/14/2026","","","1","0","1","0","Y","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9473519","13694054"
"D3","62","Pinellas","2010","6218201","NESTING GROUNDS CAFE","4852 RIDGEMOOR BLVD","PALM HARBOR","34685","3730325","1","Food","Routine - Food","Inspection Completed - No Further Action","07/15/2026","","","2","1","1","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7629501","13768818"
"D3","62","Pinellas","2010","6218220","HIBACHI EXPRESS","41260 US HWY 19 N","TARPON SPRINGS","34689","3738083","1","Food","Routine - Food","Inspection Completed - No Further Action","07/24/2026","","","3","0","0","3","Y","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7901665","13776576"
"D3","62","Pinellas","2010","6218227","JUAN'S MEXICAN GRILL OLDSMAR","3860 TAMPA RD UNIT F","OLDSMAR","34677","3704389","1","Food","Routine - Food","Inspection Completed - No Further Action","07/07/2026","","","3","1","0","2","Y","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7686621","13742866"
"D3","62","Pinellas","2010","6218234","LOUIS PAPPAS FRESH GREEK","3294 REDEEMER WAY ","NEW PORT RICHEY ","34655","3727383","1","Food","Routine - Food","Inspection Completed - No Further Action","07/23/2026","","","7","3","1","3","Y","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7738692","13765876"
"D3","62","Pinellas","2010","6218242","THE BOXER CORONADO","207 CORONADO DR","CLEARWATER BEACH","33767","3726284","1","Food","Routine - Food","Warning Issued","07/17/2026","","","6","0","3","3","Y","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","9595175","13764777"
"D3","62","Pinellas","2010","6218245","EGG HAVEN CAFE","3601 66ST N","ST. PETERSBURG","33710","3726732","1","Food","Routine - Food","Administrative complaint recommended","07/29/2026","","","22","4","7","11","Y","1","0","1","0","1","0","0","3","0","0","0","1","0","2","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","9142300","13765225"
"D3","62","Pinellas","2010","6218252","SMALLS SLIDERS #10158","2540 GULF TO BAY BLVD","CLEARWATER","33765","3726148","1","Food","Routine - Food","Inspection Completed - No Further Action","07/24/2026","","","4","0","2","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9504657","13764641"
"D3","62","Pinellas","2010","6218258","OCC ROAD HOUSE & MUSEUM","10575 49 ST N","CLEARWATER","33762","3743277","1","Food","Routine - Food","Inspection Completed - No Further Action","07/09/2026","","","4","1","1","2","Y","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7795562","13781779"
"D3","62","Pinellas","2010","6218258","OCC ROAD HOUSE & MUSEUM","10575 49 ST N","CLEARWATER","33762","3756124","1","Food","Complaint Full","Inspection Completed - No Further Action","07/14/2026","","","6","2","1","3","Y","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7795562","13844108"
"D3","62","Pinellas","2010","6218260","GREEN LIGHT LOUNGE + KITCHEN","225 2ND AVE N","ST. PETERSBURG","33701","3654825","2","Food","Routine - Food","Call Back - Admin. complaint recommended","07/10/2026","","","2","0","1","1","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9667044","13680504"
"D3","62","Pinellas","2010","6218262","CJS BACKSTAGE","7022 22 AVE N","ST. PETERSBURG","33710","3738037","1","Food","Routine - Food","Inspection Completed - No Further Action","07/14/2026","","","13","2","4","7","Y","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9006937","13776530"
"D3","62","Pinellas","2010","6218266","VILLA ITALIA PIZZERIA","131 CLEARWATER LARGO RD N","LARGO","33770","3600952","2","Food","Routine - Food","Call Back - Complied","07/08/2026","","","0","0","0","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8028282","13663576"
"D3","62","Pinellas","2010","6218267","FISH BOWL KITCHEN","654 EAST LAKE ROAD","PALM HARBOR","34685","3701462","1","Food","Complaint Full","Inspection Completed - No Further Action","07/07/2026","","","6","1","1","4","Y","1","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7909552","13725642"
"D3","62","Pinellas","2010","6218276","KHAO NEOW SUSHI THAI LAO","17307 GULF BLVD STE B101","NORTH REDINGTON BEAC","33708","3745840","1","Food","Routine - Food","Inspection Completed - No Further Action","07/31/2026","","","10","1","2","7","Y","0","0","1","0","0","1","0","2","0","1","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9409022","13784342"
"D3","62","Pinellas","2010","6218301","AROMA & SABOR","34720 US HWY 19 N","PALM HARBOR","34684","3693889","2","Food","Routine - Food","Call Back - Admin. complaint recommended","07/08/2026","","","5","0","2","3","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9341663","13687296"
"D3","62","Pinellas","2010","6218305","GATEWAY SUBS","3112 3 AVE NORTH","ST. PETERSBURG","33713","3755737","1","Food","Complaint Full","Inspection Completed - No Further Action","07/08/2026","","","5","1","2","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8068807","13821042"
"D3","62","Pinellas","2010","6218306","SOFRESH PALM HARBOR","326 E LAKE RD #14","PALM HARBOR","34685","3743491","1","Food","Routine - Food","Inspection Completed - No Further Action","07/09/2026","","","4","0","2","2","Y","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8104502","13781993"
"D3","62","Pinellas","2010","6218308","CY CLEARWATER BEACH","455 E SHORE DR FLR 4","CLEARWATER BEACH","33767","3746052","1","Food","Routine - Food","Inspection Completed - No Further Action","07/16/2026","","","5","0","2","3","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8808997","13784554"
"D3","62","Pinellas","2010","6218324","NICKO'S PIZZA AND SUBS","1239 4 ST S","ST. PETERSBURG","33701","3744003","1","Food","Routine - Food","Inspection Completed - No Further Action","07/29/2026","","","4","0","1","3","Y","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8296523","13782505"
"D3","62","Pinellas","2010","6218342","LA SEGUNDA BAKERY","2424 4 STREET N","ST. PETERSBURG","33704","3743663","1","Food","Routine - Food","Inspection Completed - No Further Action","07/17/2026","","","3","0","0","3","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8182267","13782165"
"D3","62","Pinellas","2010","6218359","GREEN PAGODA","7900 4 ST N","ST. PETERSBURG","33702","3724379","1","Food","Routine - Food","Warning Issued","07/22/2026","","","8","3","0","5","Y","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8386908","13762872"
"D3","62","Pinellas","2010","6218359","GREEN PAGODA","7900 4 ST N","ST. PETERSBURG","33702","3724379","2","Food","Routine - Food","Call Back - Complied","07/28/2026","","","2","0","0","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8386908","13855948"
"D3","62","Pinellas","2010","6218366","WINGSTOP","33148 US HWY 19 N","PALM HARBOR","34684","3717892","1","Food","Routine - Food","Inspection Completed - No Further Action","07/24/2026","","","3","1","0","2","Y","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8267303","13756385"
"D3","62","Pinellas","2010","6218387","JET'S PIZZA","1001 W BAY DR STE 104","LARGO","33770","3627332","2","Food","Routine - Food","Call Back - Admin. complaint recommended","07/07/2026","","","2","0","2","0","Y","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","8492762","13688254"
"D3","62","Pinellas","2010","6218388","JERSEY MIKE'S SUBS","33130 US 19 N","PALM HARBOR","34684","3737508","1","Food","Routine - Food","Inspection Completed - No Further Action","07/24/2026","","","4","0","1","3","Y","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8494035","13776001"
"D3","62","Pinellas","2010","6218390","ORIGINAL FLAVOR 1889","409 CENTRAL AVE","ST. PETERSBURG","33701","3743785","1","Food","Routine - Food","Warning Issued","07/23/2026","","","17","2","4","11","Y","0","0","1","0","0","1","0","0","0","2","0","1","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","8443688","13782287"
