License Number,Business (DBA-Does Business As) Name,Location Address,Location City,Location Zip Code,Inspection Number,Inspection Type,Inspection Disposition,Inspection Date,Number of Total Violations,Number of High Priority Violations,Number of Intermediate Violations,Number of Basic Violations,high_risk_violation_count,distinct_violation_categories,failed,Violation 01,Violation 02,Violation 03,Violation 04,Violation 05,Violation 06,Violation 07,Violation 08,Violation 09,Violation 10,Violation 11,Violation 12,Violation 13,Violation 14,Violation 15,Violation 16,Violation 17,Violation 18,Violation 19,Violation 20,Violation 21,Violation 22,Violation 23,Violation 24,Violation 25,Violation 26,Violation 27,Violation 28,Violation 29,Violation 30,Violation 31,Violation 32,Violation 33,Violation 34,Violation 35,Violation 36,Violation 37,Violation 38,Violation 39,Violation 40,Violation 41,Violation 42,Violation 43,Violation 44,Violation 45,Violation 46,Violation 47,Violation 48,Violation 49,Violation 50,Violation 51,Violation 52,Violation 53,Violation 54,Violation 55,Violation 56,Violation 57,Violation 58
6214950,EL YUKAYEKE LATIN FOOD,9045 STARKEY RD,SEMINOLE,33777,3711489,Routine - Food,Inspection Completed - No Further Action,2026-07-15,3,0,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213572,NAUTICAL BREWS PIZZA,2481 N MCMULLEN BOOTH RD STE D,CLEARWATER,33759,3745614,Complaint Full,Emergency order recommended,2026-07-15,5,2,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6217617,SMASHBURGER,10801 STARKEY RD #4,LARGO,33777,3705295,Routine - Food,Inspection Completed - No Further Action,2026-07-15,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218201,NESTING GROUNDS CAFE,4852 RIDGEMOOR BLVD,PALM HARBOR,34685,3730325,Routine - Food,Inspection Completed - No Further Action,2026-07-15,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218519,JUANS,4938 RIDGEMOOR BLVD,PALM HARBOR,34685,3744081,Routine - Food,Inspection Completed - No Further Action,2026-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215217,THE CLEARWATER GOLF CLUB,525 N BETTY LANE,CLEARWATER,33755,3724904,Routine - Food,Inspection Completed - No Further Action,2026-07-15,6,1,3,2,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217441,SANDCASTLE,325 S GULFVIEW BLVD,CLEARWATER BEACH,33767,3717921,Routine - Food,Warning Issued,2026-07-15,4,2,0,2,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252820,RISING SUN TACOS,7097 30 AVE N,ST. PETERSBURG,33710,1336938,Routine - Food,Inspection Completed - No Further Action,2026-07-16,4,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6217823,DUNKIN DONUTS,1821 N HIGHLAND AVE,CLEARWATER,33755,3723513,Routine - Food,Inspection Completed - No Further Action,2026-07-16,3,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217614,COCO'S CRUSH BAR AND GRILL,317 CORONADO DR,CLEARWATER BEACH,33767,3716583,Routine - Food,Inspection Completed - No Further Action,2026-07-16,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216162,MOES SOUTHWEST GRILL #135,4011 TAMPA RD  UNIT 14,OLDSMAR,34677,3742940,Routine - Food,Inspection Completed - No Further Action,2026-07-16,3,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218308,CY CLEARWATER BEACH,455 E SHORE DR FLR 4,CLEARWATER BEACH,33767,3746052,Routine - Food,Inspection Completed - No Further Action,2026-07-16,5,0,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216125,HUNGRY HOWIES PIZZA AND SUBS,6570 CENTRAL AVE,ST. PETERSBURG,33707,3758120,Complaint Full,Emergency order recommended,2026-07-16,10,2,4,4,7,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6252956,KING POTATO,422 CLEVELAND ST,CLEARWATER,33755,1334782,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218066,DRIFTWOOD CAFE,840 2 AVENUE NE,ST. PETERSBURG,33701,3729410,Routine - Food,Inspection Completed - No Further Action,2026-07-16,9,0,2,7,6,8,0,0,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6216529,JERSEY MIKE'S SUBS,3860 TAMPA ROAD,OLDSMAR,34677,3751820,Routine - Food,Inspection Completed - No Further Action,2026-07-16,2,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252647,JA ISLAND SPICE MINI RESTAURANT,9743 W HILLSBOROUGH ,TAMPA,33615,1337799,Routine - Food,Administrative complaint recommended,2026-07-16,5,3,1,1,5,4,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218778,THE DISTRICT BISTRO,412 CLEVELAND ST,CLEARWATER,33755,3739607,Routine - Food,Warning Issued,2026-07-16,5,2,1,2,4,5,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213949,SALT ROCK GRILL,19325 GULF BLVD,INDIAN SHORES,33785,3756158,Complaint Full,Warning Issued,2026-07-16,6,2,0,4,4,6,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213531,RED MESA,4912 4 ST  N,ST. PETERSBURG,33703,3724250,Routine - Food,Inspection Completed - No Further Action,2026-07-16,4,0,1,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218536,GATEWAY SUBS,5931 4 ST N,SAINT PETERSBURG,33703,3745067,Routine - Food,Inspection Completed - No Further Action,2026-07-16,5,1,2,2,4,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6215636,PANERA BREAD,3181 CURLEW ROAD,OLDSMAR,34677,3734371,Routine - Food,Inspection Completed - No Further Action,2026-07-16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6212017,KINGS PIZZA & GRILL,325 CORONADO DR,CLEARWATER BEACH,33767,3758328,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-16,4,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217829,EVE'S FAMILY RESTAURANT,3150 TAMPA RD UNIT 9,OLDSMAR,34677,3748621,Routine - Food,Inspection Completed - No Further Action,2026-07-16,14,5,3,6,10,11,0,0,1,1,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6218606,SPARTA SEAFOOD & GRILL,3157 CURLEW RD,OLDSMAR,34677,3738648,Routine - Food,Inspection Completed - No Further Action,2026-07-16,12,2,1,9,7,10,0,1,1,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212684,BAYOU CLUB,7979 BAYOU CLUB BLVD,LARGO,33777,3746979,Routine - Food,Inspection Completed - No Further Action,2026-07-16,6,1,0,5,2,6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212832,DAIRY QUEEN,3101 N 66 ST,ST. PETERSBURG,33710,3710583,Routine - Food,Warning Issued,2026-07-16,11,1,2,8,6,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6214843,BACKWATERS,1261 GULF BLVD 129 AND 130,CLEARWATER,33767,3713698,Routine - Food,Inspection Completed - No Further Action,2026-07-16,4,1,0,3,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218680,THE IRONS CLUB,2140 CENTRAL AVE,SAINT PETERSBURG,33712,3713081,Routine - Food,Inspection Completed - No Further Action,2026-07-17,5,2,1,2,4,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217436,EL GLACIAR,1228 S HIGHLAND AVE,CLEARWATER,33756,3728695,Routine - Food,Inspection Completed - No Further Action,2026-07-17,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6212378,STONE SOUP CAFE & PUB,4122 16 ST N,ST. PETERSBURG,33703,3716122,Routine - Food,Inspection Completed - No Further Action,2026-07-17,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6218342,LA SEGUNDA BAKERY,2424 4 STREET N,ST. PETERSBURG,33704,3743663,Routine - Food,Inspection Completed - No Further Action,2026-07-17,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217526,MAIN KITCHEN AND LOBBY BAR,100 CORONADO DR,CLEARWATER,33767,3705251,Routine - Food,Inspection Completed - No Further Action,2026-07-17,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215457,STEAK N SHAKE INC,3853 TAMPA RD,OLDSMAR,34677,3758375,Complaint Full,Inspection Completed - No Further Action,2026-07-17,4,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217319,CHIPOTLE MEXICAN GRILL #2734,3540 4 ST N,ST. PETERSBURG,33704,3735160,Routine - Food,Inspection Completed - No Further Action,2026-07-17,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218576,ROE'S CAFE AND CATERING,1100 94 AVE N,ST. PETERSBURG,33702,3706676,Routine - Food,Inspection Completed - No Further Action,2026-07-17,2,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213514,SUBWAY 4190,2451 MCMULLEN BOOTH RD STE 1,CLEARWATER,33759,3736209,Routine - Food,Inspection Completed - No Further Action,2026-07-17,4,0,0,4,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6217608,GRAIN & BERRY,33840 US 19 N,PALM HARBOR,34684,3716339,Routine - Food,Inspection Completed - No Further Action,2026-07-17,11,1,3,7,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6216319,RESIDENCE INN CLEARWATER DOWNTOWN,940 COURT ST,CLEARWATER,33756,3736170,Routine - Food,Inspection Completed - No Further Action,2026-07-17,3,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218242,THE BOXER CORONADO,207 CORONADO DR,CLEARWATER BEACH,33767,3726284,Routine - Food,Warning Issued,2026-07-17,6,0,3,3,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6218020,DJ'S CLAM SHACK,19705 GULF BLVD  STE A,INDIAN SHORES,33785,3749170,Routine - Food,Inspection Completed - No Further Action,2026-07-17,3,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200448,SUNSET GRILLE,2996 DR MARTIN LUTHER KING JR ST N,ST. PETERSBURG,33704,3740747,Routine - Food,Inspection Completed - No Further Action,2026-07-17,7,1,0,6,3,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211472,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,30180 US HWY 19 N,CLEARWATER,33761,3757808,Routine - Food,Warning Issued,2026-07-17,4,1,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6214869,HUNGRY HOWIES PIZZA,2109 MAIN ST,DUNEDIN,34698,3740425,Routine - Food,Inspection Completed - No Further Action,2026-07-17,5,0,1,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252955,MIAMI CHUNKY CONCH,1245 18TH AVE S,ST. PETERSBURG,33705,1346989,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-17,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217239,OCEAN HAI,100 CORONADO DR,CLEARWATER,33767,3717890,Routine - Food,Warning Issued,2026-07-17,10,3,6,1,10,6,1,1,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211681,PETE'S RESTAURANT,2140 MAIN ST,DUNEDIN,34698,3735654,Routine - Food,Inspection Completed - No Further Action,2026-07-17,11,1,3,7,6,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6209672,FLAP JACKS,3101 SR 580 G,SAFETY HARBOR,34695,3730583,Routine - Food,Warning Issued,2026-07-17,10,4,2,4,8,7,1,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6206786,PASADENA BAR & GRILL,796 PASADENA AVENUE S,SOUTH PASADENA,33707,3738861,Routine - Food,Inspection Completed - No Further Action,2026-07-20,4,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6200009,CHURCH'S CHICKEN #399,3510 CENTRAL AVE,ST. PETERSBURG,33711,3747118,Routine - Food,Inspection Completed - No Further Action,2026-07-20,4,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218528,KEKE'S BREAKFAST CAFE,30541 US HWY 19 N,PALM HARBOR,34684,3759219,Complaint Full,Inspection Completed - No Further Action,2026-07-20,10,1,1,8,4,8,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218111,TEAK RESTAURANT,840 2 AVE NE FLR 4,ST. PETERSBURG,33701,3755884,Complaint Full,Warning Issued,2026-07-20,15,4,4,7,8,12,1,1,0,3,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6205616,LEVEROCK'S SEAFOOD HOUSE,840 S PASADENA AVE,SOUTH PASADENA,33707,3728596,Routine - Food,Inspection Completed - No Further Action,2026-07-20,14,2,2,10,7,8,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217985,JOLLIBEE,4057 PARK BLVD,PINELLAS PARK,33781,3729769,Routine - Food,Inspection Completed - No Further Action,2026-07-20,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6252953,WACKY CREATIONS,2619 23 AVE N,ST. PETERSBURG,33713,1346720,Food-Licensing Inspection,Inspection Completed - No Further Action,2026-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6205661,SUNSET SUPER SUB,23688 N US HWY 19,CLEARWATER,33765,3727622,Routine - Food,Inspection Completed - No Further Action,2026-07-20,5,1,1,3,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217334,IHOP #36-227,4671 PARK BLVD,PINELLAS PARK,33781,3715537,Routine - Food,Inspection Completed - No Further Action,2026-07-20,8,2,2,4,4,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217549,DOMINO'S PIZZA  5021,23698 US HWY 19 N,CLEARWATER,33765,3712021,Routine - Food,Inspection Completed - No Further Action,2026-07-20,5,2,0,3,3,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6217238,PREP KITCHEN,100 CORONADO DR,CLEARWATER,33767,3750327,Routine - Food,Inspection Completed - No Further Action,2026-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6218513,HURRICANE EDDIE’S IRB,1407 GULF BLVD,INDIAN ROCKS BEACH,33785,3718183,Routine - Food,Inspection Completed - No Further Action,2026-07-20,4,2,2,0,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215932,CHIPOTLE MEXICAN GRILL #713,3700 PARK BLVD,PINELLAS PARK,33781,3758344,Complaint Full,Inspection Completed - No Further Action,2026-07-20,2,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6210279,TACO BELL #029579,3600 4 ST N,ST. PETERSBURG,33704,3710436,Routine - Food,Inspection Completed - No Further Action,2026-07-20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211373,CASTILLO'S RESTAURANT,1724 N FORT HARRISON AVE,CLEARWATER,33755,3722683,Routine - Food,Inspection Completed - No Further Action,2026-07-20,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6215974,BUFFALO WILD WINGS GRILL & BAR,4058 TAMPA RD STE 2,OLDSMAR,34677,3749334,Routine - Food,Inspection Completed - No Further Action,2026-07-20,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6215983,ROSATIS PIZZA,3730 TAMPA RD STE 6,OLDSMAR,34677,3711835,Routine - Food,Inspection Completed - No Further Action,2026-07-20,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6209768,GYRO KING SUB'S AND SALADS,2671 ALT 19,PALM HARBOR,34683,3708248,Routine - Food,Warning Issued,2026-07-20,12,0,3,9,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
